Interaction_ID,Interaction_Type,Interaction_Outcome,Follow_Up_Required,Interaction_Channel,Follow_Up_Date,Customer_ID,Agent_ID
2935,Email,Escalated,Yes,Call,N/A,4660,8775
6590,Chat,Pending,No,Call,10/9/2024,5167,8492
3989,Phone,Pending,No,Email,10/29/2024,3666,2528
3506,Chat,Resolved,No,Call,10/11/2024,9794,3155
8359,Chat,Pending,No,Call,10/21/2024,3825,1096
9515,Chat,Pending,Yes,Call,N/A,5438,4506
3412,Email,In-Progress,No,In-Person,10/9/2024,7617,3716
2594,In-Person,Pending,Yes,In-Person,N/A,5021,2805
5759,Phone,In-Progress,No,Web Chat,11/2/2024,9066,8664
4792,Chat,Resolved,Yes,Call,10/26/2024,6964,4123
8138,Phone,Escalated,Yes,Email,N/A,7454,9932
9679,Phone,Resolved,No,Call,10/20/2024,6980,2503
6125,Email,Pending,Yes,Web Chat,N/A,9313,5274
4362,In-Person,Pending,Yes,Call,10/26/2024,4215,3013
2935,Chat,In-Progress,Yes,Email,N/A,6182,6228
5421,In-Person,In-Progress,No,Call,10/17/2024,3185,4178
7390,Phone,Pending,Yes,In-Person,N/A,9113,2544
8142,Phone,Resolved,Yes,Call,N/A,5925,6984
9600,Email,In-Progress,No,Call,10/15/2024,7174,1334
8426,In-Person,Resolved,No,In-Person,11/4/2024,5599,1687
9210,In-Person,In-Progress,Yes,Email,N/A,3763,7180
2864,In-Person,Escalated,Yes,Email,11/6/2024,4739,4257
5201,Chat,Pending,Yes,Call,N/A,9180,9458
9200,Chat,Resolved,Yes,In-Person,10/14/2024,7258,6711
2243,Email,Resolved,No,In-Person,N/A,8895,6590
5023,In-Person,Escalated,Yes,Call,11/6/2024,9909,7379
6375,Phone,Pending,Yes,Web Chat,10/21/2024,8540,1244
5099,In-Person,In-Progress,Yes,Web Chat,10/21/2024,3338,2722
2736,In-Person,In-Progress,Yes,Web Chat,N/A,4465,2579
5105,Phone,In-Progress,No,Call,10/25/2024,3183,7624
3946,In-Person,Escalated,Yes,In-Person,N/A,9011,8875
9533,Chat,Resolved,Yes,Web Chat,10/16/2024,4686,9620
9445,Chat,Pending,No,In-Person,N/A,7674,3283
3817,In-Person,Resolved,No,Call,10/21/2024,8295,1233
4388,Phone,Resolved,No,Web Chat,10/9/2024,6273,6725
4136,Email,Escalated,Yes,Web Chat,N/A,8084,6028
7877,Chat,Escalated,No,Email,10/26/2024,5792,7368
8079,In-Person,Pending,No,Web Chat,10/23/2024,4008,7820
5812,In-Person,Resolved,No,Email,N/A,6720,9911
9789,Chat,Escalated,No,Call,11/2/2024,8028,2989
4589,Email,In-Progress,Yes,Email,N/A,6892,5732
2535,In-Person,Escalated,Yes,Call,N/A,8572,5792
2361,Email,In-Progress,No,Web Chat,10/13/2024,5813,5540
9632,Email,Escalated,Yes,Email,N/A,5298,7729
8045,In-Person,Resolved,No,Call,10/11/2024,4887,5461
6332,Email,Escalated,Yes,Web Chat,10/21/2024,6138,4360
8514,Email,Resolved,Yes,In-Person,N/A,3099,6408
5159,In-Person,Resolved,Yes,Web Chat,10/30/2024,7283,5900
6669,In-Person,Resolved,No,Call,10/28/2024,3188,9672
6605,Email,Pending,Yes,Call,N/A,4376,5864
7242,Phone,In-Progress,Yes,Web Chat,11/5/2024,9054,8086
5759,In-Person,Pending,No,In-Person,10/15/2024,5072,8269
2743,Phone,Resolved,Yes,Email,10/18/2024,9374,4686
4680,Phone,In-Progress,Yes,Email,10/21/2024,4314,1589
9628,Chat,In-Progress,Yes,In-Person,N/A,6331,1955
4646,Phone,Escalated,No,Web Chat,10/18/2024,9042,3696
2895,Chat,In-Progress,No,In-Person,N/A,6726,2276
3095,Phone,Pending,No,In-Person,10/17/2024,8517,4659
6424,Chat,Pending,No,Call,N/A,9607,9093
8523,In-Person,Escalated,No,In-Person,10/15/2024,5035,4219
9778,Email,Pending,Yes,In-Person,10/21/2024,7305,5528
8989,Email,Resolved,Yes,In-Person,N/A,9423,2491
3125,In-Person,In-Progress,No,In-Person,10/24/2024,5830,8926
8736,Email,In-Progress,No,Call,N/A,6778,4654
4806,In-Person,In-Progress,Yes,In-Person,10/25/2024,7125,4264
8299,In-Person,Resolved,Yes,Web Chat,N/A,6793,1393
4315,Email,Resolved,No,Call,N/A,6862,5752
5364,Phone,Resolved,Yes,Call,11/5/2024,8963,4164
5273,Email,Escalated,Yes,In-Person,N/A,5101,1962
6744,In-Person,Escalated,No,Email,N/A,3998,7792
7368,Phone,Pending,Yes,Email,11/2/2024,3801,6658
7984,Email,In-Progress,No,Web Chat,10/20/2024,4136,2085
5995,Email,Resolved,Yes,In-Person,N/A,4728,8410
6515,Phone,Resolved,No,Call,N/A,3521,1072
6955,Email,Escalated,No,Web Chat,N/A,7387,1016
7355,Phone,In-Progress,Yes,Call,N/A,7974,1768
6331,Phone,Pending,No,Web Chat,N/A,5552,5177
9006,In-Person,Escalated,No,Web Chat,10/9/2024,6858,6250
8542,In-Person,Escalated,No,Email,N/A,3369,3102
8969,Email,Pending,Yes,Call,N/A,7751,6940
5965,Email,In-Progress,Yes,In-Person,N/A,4956,5697
6089,In-Person,In-Progress,Yes,Web Chat,N/A,9869,2335
2985,In-Person,In-Progress,No,Web Chat,N/A,3936,3095
8335,In-Person,Resolved,Yes,Email,N/A,5434,2464
6213,In-Person,Escalated,Yes,Web Chat,N/A,7621,5784
3639,Chat,Resolved,Yes,Email,N/A,9999,9789
4944,In-Person,Resolved,No,Email,N/A,4339,2803
5203,Email,Resolved,Yes,Email,N/A,6159,5050
8026,Email,In-Progress,Yes,Call,N/A,9888,8453
9353,Phone,In-Progress,Yes,In-Person,N/A,3090,9416
6990,Chat,Escalated,No,In-Person,10/11/2024,7894,9298
2673,Phone,Resolved,No,Web Chat,10/10/2024,4879,5671
4719,Chat,Escalated,Yes,Call,N/A,6472,6495
4721,Email,Resolved,Yes,Email,10/20/2024,8199,7149
6704,Email,Pending,No,In-Person,10/30/2024,4554,9322
8876,Email,Escalated,Yes,Web Chat,N/A,7007,5113
9969,In-Person,Resolved,Yes,Email,10/31/2024,3203,3945
4518,In-Person,Pending,Yes,Web Chat,11/3/2024,4862,2365
3728,Chat,Pending,Yes,Call,10/17/2024,9504,2508
7719,Phone,Resolved,No,Call,10/13/2024,8367,9005
7533,Email,In-Progress,Yes,Web Chat,10/19/2024,7806,2861
7812,Phone,In-Progress,Yes,In-Person,N/A,7893,6243
7961,Phone,Pending,Yes,Email,N/A,7527,8789
4543,Chat,Escalated,Yes,Web Chat,N/A,3028,1682
8061,Email,Escalated,No,Web Chat,N/A,7386,6239
6687,Email,Pending,No,Web Chat,N/A,8625,8419
6069,Chat,Escalated,Yes,Call,11/7/2024,5407,1690
2545,Phone,Escalated,No,In-Person,N/A,6468,6611
5184,In-Person,Resolved,Yes,Call,N/A,3682,4377
7201,Chat,In-Progress,Yes,Email,N/A,6224,1510
8509,In-Person,Pending,Yes,In-Person,10/27/2024,7008,7654
2848,Chat,Resolved,Yes,In-Person,10/22/2024,7699,5600
7554,Phone,Pending,Yes,Email,11/3/2024,7309,4286
6870,Email,Escalated,Yes,Call,N/A,9679,9273
6529,Phone,Escalated,No,In-Person,11/5/2024,7533,3287
4086,Phone,Resolved,Yes,Call,10/22/2024,9236,3876
6797,Email,Escalated,No,Web Chat,N/A,8386,6660
4740,In-Person,Escalated,Yes,Email,N/A,5829,3410
4688,Chat,Pending,No,In-Person,10/18/2024,8766,5715
4048,In-Person,In-Progress,No,Email,10/29/2024,4657,1353
9496,Phone,Resolved,No,Call,N/A,3598,5662
3956,In-Person,Escalated,Yes,Web Chat,11/6/2024,8569,7361
9607,Chat,In-Progress,Yes,In-Person,N/A,3585,3636
8708,Email,Resolved,No,In-Person,N/A,8763,3610
7670,Chat,Escalated,Yes,Web Chat,N/A,4019,6273
6975,In-Person,Escalated,No,Email,11/6/2024,5935,9326
3713,Phone,Escalated,Yes,Call,10/30/2024,5618,7330
4641,Chat,Resolved,Yes,Call,N/A,6403,2771
3082,Email,In-Progress,Yes,In-Person,10/28/2024,5746,3752
5822,Email,Resolved,Yes,Web Chat,10/11/2024,8120,5719
7972,Phone,Resolved,No,Call,N/A,3398,3364
4341,Phone,Escalated,Yes,Web Chat,N/A,6891,7373
2867,Email,Pending,No,Web Chat,10/14/2024,4482,1189
5300,Phone,Pending,Yes,Call,N/A,7909,9468
4940,Email,Escalated,No,Email,N/A,9884,5208
4489,Phone,Escalated,No,Email,11/3/2024,8574,2530
6090,In-Person,In-Progress,Yes,Web Chat,10/16/2024,9600,6957
4453,Phone,Escalated,Yes,Web Chat,N/A,5670,8720
8981,Chat,Pending,No,Call,10/9/2024,8286,2238
8751,In-Person,In-Progress,Yes,Call,10/9/2024,5560,4674
4347,Phone,Escalated,Yes,Email,10/18/2024,7647,7741
7213,Phone,Pending,No,Web Chat,N/A,5777,4546
5990,In-Person,In-Progress,No,Call,N/A,9161,7727
7367,In-Person,In-Progress,No,Web Chat,N/A,9556,6524
3430,Phone,In-Progress,Yes,In-Person,11/6/2024,8343,8313
9694,Chat,Escalated,Yes,In-Person,N/A,3626,4715
9676,Phone,Pending,No,Web Chat,N/A,8979,1798
4844,Email,In-Progress,No,Email,N/A,6849,3774
9730,In-Person,Pending,No,In-Person,11/7/2024,9178,7696
3856,Email,Resolved,No,Email,11/2/2024,9414,8938
4076,Email,In-Progress,No,Web Chat,10/30/2024,3842,6920
5176,Chat,In-Progress,No,Web Chat,N/A,5775,9399
3264,Chat,Resolved,No,Web Chat,N/A,6641,7654
6354,Phone,In-Progress,Yes,Web Chat,10/23/2024,9693,8045
2018,Chat,Resolved,No,Email,11/7/2024,3457,6729
6150,Chat,In-Progress,No,Web Chat,N/A,4488,8785
7019,Email,Escalated,No,Email,10/26/2024,8972,4941
2582,Phone,Escalated,Yes,Web Chat,N/A,4815,7398
8700,Phone,Pending,Yes,Call,N/A,9584,7137
9095,Chat,In-Progress,No,Call,10/21/2024,7195,7298
6500,Chat,Escalated,No,Web Chat,N/A,8955,4591
9987,Chat,Escalated,Yes,Web Chat,N/A,9257,6611
8848,Chat,Pending,No,Email,11/3/2024,6339,3629
7956,Chat,In-Progress,Yes,Call,N/A,4308,7231
9122,Chat,Pending,Yes,Call,N/A,5906,3080
9611,In-Person,Escalated,Yes,In-Person,N/A,7866,5070
3089,In-Person,Escalated,No,Web Chat,11/3/2024,5000,8227
6013,Email,In-Progress,Yes,Web Chat,10/15/2024,7886,2580
4147,Email,Pending,No,Email,10/12/2024,6513,6159
6716,Phone,Resolved,Yes,Web Chat,N/A,6258,8435
8020,Email,Pending,Yes,Call,10/16/2024,7691,4134
6662,Chat,In-Progress,No,Web Chat,11/5/2024,8224,1386
2280,Phone,In-Progress,Yes,Web Chat,10/11/2024,8405,4387
6822,In-Person,Escalated,Yes,Email,N/A,9074,5048
3095,Chat,In-Progress,No,Call,N/A,9018,7987
4624,In-Person,Resolved,No,Web Chat,N/A,7239,3365
2393,Email,Resolved,No,Call,10/13/2024,9730,3775
3806,Chat,Resolved,No,Email,N/A,8468,7596
7607,In-Person,Pending,Yes,Email,10/27/2024,8610,5836
6511,Email,Escalated,No,In-Person,N/A,4448,3851
9861,Email,Escalated,No,Web Chat,N/A,3800,1292
3247,Chat,Resolved,No,Call,10/18/2024,4853,9999
2440,In-Person,Escalated,No,Call,N/A,5632,1221
4910,Phone,Pending,Yes,Web Chat,N/A,4031,2592
4550,Phone,Escalated,No,Email,10/13/2024,9323,1275
6849,Chat,In-Progress,No,Web Chat,N/A,8984,4725
5579,In-Person,Resolved,Yes,Email,10/12/2024,7718,9550
3313,Phone,In-Progress,Yes,Web Chat,N/A,9882,8607
7148,Phone,Resolved,No,Email,N/A,6568,2146
9935,Email,Pending,Yes,Call,11/5/2024,4363,8828
4583,Phone,Pending,Yes,Email,N/A,5686,3737
7656,In-Person,Escalated,Yes,Email,10/10/2024,8193,9095
6740,Chat,Pending,No,In-Person,N/A,3554,3960
5075,Chat,In-Progress,Yes,In-Person,11/4/2024,8777,1920
6806,Phone,Resolved,No,In-Person,N/A,9958,9847
5698,In-Person,Escalated,No,Email,10/14/2024,8201,7751
8337,Chat,In-Progress,Yes,In-Person,10/18/2024,7064,6808
7874,Email,Escalated,Yes,In-Person,10/20/2024,5357,4202
4632,Email,Resolved,No,Email,N/A,3734,3766
6875,Chat,Escalated,No,Web Chat,10/28/2024,4902,1273
6837,Chat,In-Progress,No,In-Person,10/26/2024,9300,9760
3988,In-Person,Resolved,No,Email,10/22/2024,6716,8885
9023,In-Person,Resolved,No,In-Person,N/A,5815,1108
7487,Email,In-Progress,Yes,Email,10/26/2024,8398,6337
9925,Phone,Escalated,No,In-Person,N/A,8159,6839
5342,Phone,In-Progress,No,Web Chat,N/A,7173,4878
4717,Email,In-Progress,Yes,Web Chat,10/13/2024,4278,9147
4924,In-Person,Escalated,Yes,Email,N/A,6853,4407
9175,In-Person,Resolved,Yes,Call,N/A,4827,5604
2610,Chat,Escalated,Yes,Web Chat,10/14/2024,6508,7055
8724,Chat,Resolved,Yes,Call,N/A,9852,1846
5938,In-Person,Resolved,No,Web Chat,N/A,3095,5887
2777,Phone,Escalated,No,Email,10/9/2024,6000,8274
5096,Email,Pending,Yes,Web Chat,N/A,3143,8955
2250,In-Person,In-Progress,No,Email,11/2/2024,5820,4392
6406,Phone,Escalated,No,In-Person,11/2/2024,4846,2922
7790,Phone,Resolved,No,Call,10/24/2024,5593,5308
8871,Chat,Escalated,No,In-Person,N/A,4077,3042
6549,Email,Resolved,Yes,Email,10/17/2024,8831,5980
4346,Email,Escalated,No,Call,N/A,6168,6523
5047,In-Person,In-Progress,Yes,Web Chat,10/27/2024,3560,5711
5678,In-Person,Escalated,No,Email,N/A,5488,7293
2379,In-Person,Resolved,No,Call,N/A,5773,9629
3975,Phone,Escalated,Yes,Email,10/21/2024,4679,8103
4394,Email,Escalated,Yes,Web Chat,N/A,8436,3554
9079,Phone,Resolved,No,Call,10/20/2024,5355,6295
2184,Email,Escalated,No,Call,10/25/2024,9811,7910
7845,Phone,Resolved,No,In-Person,10/11/2024,9105,5040
3754,Phone,Escalated,No,Web Chat,N/A,7529,1013
2755,Email,Escalated,No,In-Person,N/A,9834,4129
5818,Chat,In-Progress,Yes,In-Person,N/A,5394,7769
7729,In-Person,In-Progress,No,In-Person,N/A,9870,8585
4566,Chat,Resolved,No,Email,N/A,6636,5303
4439,Chat,Pending,Yes,In-Person,10/31/2024,9690,3052
7234,Email,In-Progress,No,Call,10/22/2024,7180,2537
9666,Phone,Escalated,No,Call,11/1/2024,9468,2779
8205,Email,Escalated,Yes,In-Person,10/27/2024,6646,1963
7368,In-Person,In-Progress,Yes,Email,N/A,9082,6932
6126,In-Person,Resolved,No,Email,10/10/2024,6492,4890
2061,Email,Pending,No,Email,10/25/2024,5242,1979
7013,Email,In-Progress,No,In-Person,N/A,3855,2056
2480,In-Person,Pending,No,Email,11/4/2024,5194,2970
7946,In-Person,Pending,No,Email,10/17/2024,8893,2303
8404,Phone,Resolved,No,In-Person,10/30/2024,4924,4325
5357,Email,Pending,No,In-Person,N/A,7688,5335
4618,In-Person,In-Progress,Yes,In-Person,10/11/2024,8163,7341
8562,Chat,Pending,No,Call,N/A,7148,9179
5595,Phone,In-Progress,Yes,In-Person,11/4/2024,6142,9035
8610,Phone,Resolved,No,Email,10/15/2024,3202,2448
7880,Chat,Escalated,Yes,Email,10/24/2024,9631,8914
9521,Email,Resolved,No,Web Chat,N/A,3936,6071
9085,Email,Resolved,No,In-Person,N/A,4310,1118
6961,Phone,Pending,Yes,In-Person,N/A,5304,4108
8126,Phone,Pending,Yes,Call,N/A,6893,1165
5681,Phone,Escalated,No,Web Chat,N/A,6647,2161
9001,Phone,In-Progress,Yes,In-Person,N/A,4203,5597
2382,Email,In-Progress,Yes,In-Person,N/A,6051,4514
3369,In-Person,In-Progress,Yes,In-Person,N/A,6561,5344
3445,Phone,Escalated,No,In-Person,N/A,4238,6947
7701,In-Person,Escalated,Yes,Web Chat,N/A,6868,6614
7673,Phone,Escalated,No,Email,N/A,8120,9737
3506,In-Person,Pending,Yes,Call,N/A,3138,7339
8686,Phone,Pending,No,In-Person,N/A,8617,9784
9071,Email,Escalated,No,Web Chat,10/19/2024,5404,6826
4522,Chat,In-Progress,Yes,In-Person,10/24/2024,3838,7047
2336,Phone,Resolved,No,Email,10/10/2024,3313,1827
5791,Email,In-Progress,No,In-Person,11/4/2024,9959,9655
8065,Phone,Resolved,Yes,Web Chat,10/21/2024,5089,8000
8698,Email,Resolved,No,Call,11/2/2024,9777,9637
8143,Chat,Pending,Yes,Email,N/A,6519,4870
7527,In-Person,Pending,No,In-Person,10/10/2024,8830,6819
9564,Chat,In-Progress,No,Call,10/20/2024,4893,3634
8350,In-Person,Escalated,No,Web Chat,10/13/2024,7200,8033
3501,Phone,Escalated,Yes,In-Person,10/21/2024,4163,6639
4380,Phone,Pending,No,Email,N/A,6594,3936
3506,In-Person,Resolved,Yes,In-Person,10/19/2024,8374,2972
2386,Phone,Pending,No,In-Person,11/4/2024,9511,5525
2431,In-Person,Resolved,No,In-Person,N/A,4995,2988
8434,Chat,Escalated,No,Call,N/A,4249,6199
4337,Chat,Resolved,No,In-Person,11/7/2024,5354,6237
2308,Chat,In-Progress,Yes,Call,10/12/2024,6515,4499
6068,Email,In-Progress,Yes,Call,10/25/2024,8308,5302
3568,Email,Resolved,No,Email,10/19/2024,3194,4770
5015,In-Person,Escalated,No,In-Person,N/A,4016,3440
9299,In-Person,Pending,Yes,Call,N/A,8836,8091
3082,Phone,In-Progress,No,Call,N/A,5413,9639
6595,Email,Pending,Yes,Call,N/A,9997,8829
2359,In-Person,Pending,Yes,Call,11/4/2024,9487,6484
2756,Email,Escalated,Yes,Web Chat,N/A,9575,4187
7058,Chat,In-Progress,Yes,Call,10/27/2024,4694,8132
9740,In-Person,Escalated,No,Email,10/20/2024,3659,9498
9773,Phone,Resolved,No,Email,11/1/2024,3163,8943
9624,Chat,Pending,Yes,Call,10/26/2024,7412,7020
2699,Chat,Pending,No,Web Chat,N/A,4768,5570
9833,Email,Resolved,No,Call,10/11/2024,6295,3955
2184,In-Person,Escalated,No,Web Chat,10/16/2024,8981,1540
6036,In-Person,In-Progress,No,Web Chat,10/14/2024,7135,7941
9839,Email,Escalated,Yes,Web Chat,11/1/2024,7847,4506
8392,In-Person,Escalated,No,Web Chat,N/A,7489,9981
3472,Email,Escalated,Yes,Call,10/16/2024,3421,2996
9170,In-Person,Resolved,Yes,Email,10/19/2024,6885,2012
2359,Chat,Resolved,No,In-Person,N/A,7158,9033
7603,Email,Escalated,Yes,Email,N/A,5797,1416
8628,Email,Pending,No,In-Person,11/7/2024,4038,5573
5461,Chat,Resolved,No,Web Chat,10/16/2024,9485,3490
4152,Phone,Escalated,No,In-Person,11/4/2024,3454,7798
7214,Phone,Resolved,Yes,Web Chat,N/A,8838,1195
5339,Phone,In-Progress,Yes,Email,10/16/2024,5409,7148
3377,Chat,Resolved,Yes,Email,N/A,5069,8162
5971,Email,Pending,Yes,Call,11/3/2024,9393,6039
5202,Email,Escalated,No,Web Chat,11/2/2024,6623,2813
3770,Chat,Resolved,No,In-Person,N/A,9454,1816
7431,Email,Pending,No,Web Chat,10/24/2024,9657,6762
3731,In-Person,Escalated,No,Email,N/A,5973,8968
3803,Phone,Escalated,Yes,Web Chat,N/A,7167,1905
5274,Chat,Pending,No,In-Person,N/A,8033,9923
7729,Phone,Pending,No,Email,10/15/2024,5692,8057
2928,Phone,Pending,No,Email,10/12/2024,9482,7099
3586,Phone,Escalated,No,Email,10/29/2024,8559,2117
6964,In-Person,Resolved,No,In-Person,N/A,8673,9105
6857,Chat,In-Progress,No,Web Chat,10/10/2024,9811,7593
8198,In-Person,Pending,No,Call,10/25/2024,8937,9527
6194,Phone,In-Progress,Yes,In-Person,N/A,8638,5682
7033,Email,In-Progress,No,Email,10/22/2024,7530,9439
3713,Phone,Resolved,No,Call,10/14/2024,3430,7134
8132,In-Person,Pending,Yes,Web Chat,N/A,7569,7150
5012,In-Person,Escalated,No,Web Chat,10/21/2024,5187,4386
3525,Chat,In-Progress,No,Web Chat,10/30/2024,6149,6672
9762,Chat,Resolved,No,Web Chat,10/31/2024,3116,2173
9792,Email,Resolved,Yes,In-Person,N/A,9064,4814
7476,Phone,In-Progress,No,Email,N/A,8240,4440
9110,In-Person,Resolved,No,Web Chat,10/20/2024,6137,9849
6914,Email,Resolved,No,In-Person,N/A,9890,1193
2368,Email,In-Progress,No,Email,10/30/2024,7628,4451
2759,In-Person,Escalated,No,Call,N/A,6791,1976
7735,Chat,In-Progress,Yes,Email,N/A,9132,7702
5920,Phone,Pending,Yes,Email,N/A,3927,3433
9853,Chat,Resolved,Yes,Web Chat,10/17/2024,9524,7708
5907,Chat,Resolved,Yes,In-Person,N/A,4249,9439
5247,In-Person,Pending,No,In-Person,N/A,9676,1836
7959,Chat,Escalated,Yes,Call,N/A,9197,2368
2836,Chat,In-Progress,Yes,Web Chat,10/12/2024,7076,5766
3855,Phone,Resolved,Yes,Email,10/17/2024,7029,1586
5573,Chat,Escalated,Yes,Email,N/A,5162,5506
6883,Email,Escalated,No,Email,N/A,5380,7267
6434,In-Person,Escalated,Yes,Call,11/3/2024,8130,8125
6899,In-Person,In-Progress,Yes,Email,N/A,3555,8701
3346,In-Person,Pending,No,Call,10/14/2024,3278,6943
5949,In-Person,In-Progress,Yes,Email,N/A,7845,2995
8257,In-Person,Pending,Yes,In-Person,10/21/2024,6437,6979
3335,In-Person,Pending,Yes,Call,N/A,4631,6159
2258,Chat,Resolved,Yes,Email,10/9/2024,3452,3665
9684,Chat,Pending,No,In-Person,N/A,8822,7779
9109,In-Person,Escalated,No,Call,N/A,3987,8338
5918,Phone,Resolved,No,Call,N/A,3610,4549
8814,Phone,Pending,No,Call,11/2/2024,4270,2758
5006,Chat,In-Progress,Yes,Email,10/20/2024,8173,2779
7612,Phone,Escalated,Yes,In-Person,10/30/2024,5691,7136
3136,In-Person,Resolved,No,Web Chat,N/A,9294,3327
2899,Chat,In-Progress,Yes,In-Person,N/A,9110,1451
3388,Email,Pending,No,In-Person,10/17/2024,7965,1464
9839,Chat,Pending,No,Web Chat,10/30/2024,5274,5113
2880,Phone,Escalated,Yes,Web Chat,N/A,8312,4199
8404,Email,Pending,Yes,Call,11/1/2024,8154,2813
5437,Chat,In-Progress,Yes,Email,10/19/2024,9583,5426
5073,In-Person,Pending,No,Web Chat,N/A,8312,2621
2769,Chat,Escalated,Yes,Web Chat,N/A,6453,8957
9607,In-Person,Resolved,Yes,In-Person,N/A,6943,2168
3967,Chat,In-Progress,Yes,In-Person,N/A,8146,7878
6177,In-Person,Pending,No,Web Chat,11/3/2024,7580,6286
9010,Phone,Escalated,Yes,In-Person,11/3/2024,7387,4865
2924,In-Person,In-Progress,Yes,Web Chat,10/9/2024,6317,9009
3064,Chat,In-Progress,No,Call,10/19/2024,3592,9743
9036,Chat,In-Progress,Yes,Email,10/30/2024,6364,4002
9300,In-Person,Pending,Yes,Call,N/A,3860,1499
6916,In-Person,In-Progress,Yes,Web Chat,10/29/2024,5314,3236
7365,Phone,Escalated,No,Call,N/A,5087,3290
4126,In-Person,Escalated,Yes,In-Person,11/5/2024,5551,6630
7314,Email,In-Progress,Yes,Call,11/2/2024,4416,7782
3451,Phone,Escalated,No,Call,10/30/2024,9287,3401
5885,Chat,In-Progress,Yes,Call,N/A,4721,3306
3398,Chat,Resolved,Yes,Email,10/19/2024,4503,9885
3289,In-Person,Resolved,Yes,Email,10/14/2024,4469,5341
9432,Chat,In-Progress,No,In-Person,10/24/2024,6426,9181
4380,Email,Escalated,No,Web Chat,11/6/2024,9285,4048
7379,Phone,Resolved,Yes,In-Person,10/21/2024,6592,6015
4197,Phone,Pending,Yes,Call,10/13/2024,9910,5894
3598,Email,In-Progress,Yes,Email,N/A,8849,7487
5872,Phone,Escalated,No,Email,N/A,5712,3531
4270,In-Person,Escalated,Yes,Email,10/15/2024,7524,1344
5270,In-Person,In-Progress,Yes,In-Person,10/24/2024,9859,1722
2925,Phone,Resolved,No,In-Person,11/2/2024,4559,2483
3457,Email,In-Progress,Yes,Call,N/A,6466,7214
2624,Chat,In-Progress,No,Web Chat,10/14/2024,7271,1457
8921,In-Person,Pending,Yes,Web Chat,N/A,9206,6891
2718,In-Person,Escalated,Yes,Web Chat,N/A,4394,3257
9019,In-Person,Escalated,No,Call,N/A,4369,8800
5561,Chat,Escalated,Yes,Email,10/18/2024,5202,5442
5930,Email,Resolved,No,Call,N/A,5447,1024
3918,In-Person,Escalated,No,Email,N/A,8745,2203
8919,Chat,Resolved,Yes,Web Chat,10/9/2024,3145,7143
4480,In-Person,Pending,No,Email,10/13/2024,8927,8731
8738,Chat,Resolved,No,Web Chat,10/26/2024,9635,8790
2373,Phone,Pending,No,Web Chat,10/12/2024,4899,6251
5914,In-Person,Resolved,Yes,Email,10/16/2024,8412,9550
7845,Email,Resolved,Yes,In-Person,N/A,7244,6602
8430,Phone,Pending,Yes,In-Person,10/11/2024,8488,3263
3018,Email,Resolved,Yes,Call,N/A,5286,7023
7254,Chat,Pending,No,Web Chat,N/A,8351,1148
3283,In-Person,Pending,Yes,Call,10/29/2024,7616,7493
4756,Phone,Resolved,Yes,Web Chat,N/A,7088,7268
3112,Chat,In-Progress,Yes,In-Person,11/4/2024,6088,9786
2370,Phone,In-Progress,No,Call,10/29/2024,7287,2770
5462,Chat,In-Progress,No,Call,10/28/2024,7727,1285
2685,Phone,Resolved,No,Call,N/A,9490,6256
5588,In-Person,Pending,No,Call,N/A,4471,1895
5531,In-Person,In-Progress,Yes,In-Person,10/11/2024,9073,7298
9616,Phone,Escalated,Yes,Web Chat,N/A,8649,2806
9664,Email,In-Progress,Yes,In-Person,N/A,5097,3182
4473,In-Person,Resolved,Yes,Web Chat,10/28/2024,7378,2053
7838,In-Person,Escalated,Yes,In-Person,N/A,8054,4323
4699,In-Person,Resolved,No,Call,N/A,9013,3321
6851,Phone,Pending,No,Web Chat,11/3/2024,3020,3361
9309,Email,In-Progress,No,Email,10/31/2024,5977,2769
3424,In-Person,Resolved,No,In-Person,10/30/2024,6518,8647
8214,Email,Resolved,No,In-Person,10/10/2024,8633,2677
6244,Phone,Resolved,Yes,Email,N/A,3496,3598
2876,Chat,Pending,Yes,In-Person,N/A,6516,4778
7959,Chat,Escalated,No,In-Person,N/A,9550,7545
3423,Phone,In-Progress,Yes,Email,N/A,3357,7723
6149,Chat,Resolved,No,In-Person,N/A,8964,4759
8166,Email,Escalated,No,Web Chat,10/17/2024,7011,2443
5751,Email,Escalated,No,Call,N/A,8669,5735
5553,In-Person,Resolved,Yes,In-Person,10/24/2024,6700,2446
2598,Chat,In-Progress,No,Call,10/16/2024,3097,3183
9031,In-Person,Escalated,No,Call,11/1/2024,3676,8500
3455,Email,Escalated,No,Email,10/26/2024,8769,8594
2675,In-Person,In-Progress,Yes,Email,N/A,9980,3041
4883,In-Person,Pending,Yes,Email,N/A,7667,2232
8885,Chat,In-Progress,No,In-Person,11/7/2024,3108,5599
3625,Phone,Pending,No,In-Person,10/31/2024,7197,6046
7258,Phone,In-Progress,Yes,Web Chat,10/9/2024,7362,1311
4280,Phone,Resolved,Yes,Email,10/25/2024,4346,6737
6304,Email,Resolved,Yes,Web Chat,10/12/2024,7171,5116
8067,Chat,Escalated,No,Call,10/22/2024,7615,1452
7420,In-Person,In-Progress,No,Email,10/24/2024,4893,8222
5782,Chat,In-Progress,No,Call,10/22/2024,7908,5867
